PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ACOL01000069:c(12319-13059) ; ACOL01000069BRL01_0000:12319-13059(-); OK
ACOL01000120:7055-7795 ; ACOL01000120BRL01_0001:7055-7795(+); OK
ACOL01000122:c(8581-9321) ; ACOL01000122BRL01_0001:8581-9321(-); OK
ACOL01000319:341-1081 ; ACOL01000319BRL01_0003:341-1081(+); OK
ACOL01000002:12910-13647 ; ACOL01000002BRL01_0000:12910-13647(+); OK
ACOL01000028:c(2624-3361) ; ACOL01000028BRL01_0000:2624-3361(-); OK
ACOL01000055:9491-10228 ; ACOL01000055BRL01_0000:9491-10228(+); OK
ACOL01000075:9893-10630 ; ACOL01000075BRL01_0000:9902-10630(+); error - start (9893/9902)
ACOL01000316:c(3145-3882) ; ACOL01000316BRL01_0003:3145-3882(-); OK
ACOL01000002:c(57956-58690) ; ACOL01000002BRL01_0000:57956-58690(-); OK
ACOL01000023:20298-21032 ; ACOL01000023BRL01_0000:20298-21032(+); OK
ACOL01000046:12610-13344 ; ACOL01000046BRL01_0000:12610-13344(+); OK
ACOL01000117:8891-9625 ; ACOL01000117BRL01_0001:8891-9625(+); OK
ACOL01000207:c(5797-6531) ; ACOL01000207BRL01_0002:5797-6531(-); OK
ACOL01000506:c(69-803) ; ACOL01000506BRL01_0005:69-803(-); OK
ACOL01000001:2426-3157 ; ACOL01000001BRL01_0000:2426-3157(+); OK
ACOL01000086:7466-8197 ; ACOL01000086BRL01_0000:7466-8197(+); OK
ACOL01000727:811-1542 ; ACOL01000727BRL01_0007:811-1542(+); OK
ACOL01000002:11074-11802 ; ACOL01000002BRL01_0000:11074-11802(+); OK
ACOL01000023:678-1406 ; ACOL01000023BRL01_0000:732-1406(+); error - start (678/732)
ACOL01000077:605-1333 ; ACOL01000077BRL01_0000:605-1333(+); OK
ACOL01000077:c(6274-7002) ; ACOL01000077BRL01_0000:6274-7032(-); error - start (7002/7032)
ACOL01000155:c(6228-6956) ; ACOL01000155BRL01_0001:6228-6956(-); OK
ACOL01000228:c(3232-3960) ; ACOL01000228BRL01_0002:3232-3960(-); OK
ACOL01000279:c(2583-3311) ; ACOL01000279BRL01_0002:2583-3311(-); OK
ACOL01000353:c(2631-3359) ; ACOL01000353BRL01_0003:2631-3326(-); error - start (3359/3326)
ACOL01000739:594-1322 ; ACOL01000739BRL01_0007:594-1322(+); OK
ACOL01000001:c(14574-15299) ; ACOL01000001BRL01_0000:14574-15299(-); OK
ACOL01000154:c(3736-4461) ; ACOL01000154BRL01_0001:3736-4461(-); OK
ACOL01000342:1100-1825 ; ACOL01000342BRL01_0003:1100-1825(+); OK
ACOL01000600:c(944-1669) ; ACOL01000600BRL01_0006:944-1669(-); OK
ACOL01000013:8067-8786 ; ACOL01000013BRL01_0000:8067-8786(+); OK
ACOL01000039:4404-5123 ; ACOL01000039BRL01_0000:4404-5123(+); OK
ACOL01000175:c(2022-2741) ; ACOL01000175BRL01_0001:2022-2741(-); OK
ACOL01000280:1837-2556 ; ACOL01000280BRL01_0002:1837-2556(+); OK
ACOL01000302:2506-3225 ; ACOL01000302BRL01_0003:2506-3225(+); OK
ACOL01001430:191-911 ; ACOL01001430BRL01_0014:191-910(+); error - end (911/910)
ACOL01000017:17847-18563 ; ACOL01000017BRL01_0000:17847-18563(+); OK
ACOL01000147:c(3988-4704) ; ACOL01000147BRL01_0001:3988-4587(-); error - start (4704/4587)
ACOL01000154:5522-6238 ; ACOL01000154BRL01_0001:5522-6238(+); OK
ACOL01000442:354-1070 ; ACOL01000442BRL01_0004:354-1070(+); OK
ACOL01000009:23473-24186 ; ACOL01000009BRL01_0000:23473-24186(+); OK
ACOL01000013:c(18943-19656) ; ACOL01000013BRL01_0000:18943-19656(-); OK
ACOL01000442:2180-2893 ; ACOL01000442BRL01_0004:2180-2893(+); OK
ACOL01000001:42385-43095 ; ACOL01000001BRL01_0000:42385-43095(+); OK
ACOL01000016:19143-19853 ; ACOL01000016BRL01_0000:19143-19853(+); OK
ACOL01000106:705-1415 ; ACOL01000106BRL01_0001:705-1415(+); OK
ACOL01000206:641-1351 ; ACOL01000206BRL01_0002:641-1351(+); OK
ACOL01000558:c(1685-2395) ; ACOL01000558BRL01_0005:1685-2395(-); OK
ACOL01001087:297-1007 ; ACOL01001087BRL01_0010:297-1007(+); OK
ACOL01000007:c(2646-3353) ; ACOL01000007BRL01_0000:2646-3353(-); OK
ACOL01000042:c(5201-5908) ; ACOL01000042BRL01_0000:5201-5887(-); error - start (5908/5887)
ACOL01000099:2345-3052 ; ACOL01000099BRL01_0000:2345-3052(+); OK
ACOL01000137:3930-4637 ; ACOL01000137BRL01_0001:3930-4637(+); OK
ACOL01000225:1473-2180 ; ACOL01000225BRL01_0002:1473-2180(+); OK
ACOL01000226:3177-3884 ; ACOL01000226BRL01_0002:3177-3884(+); OK
ACOL01000296:2794-3501 ; ACOL01000296BRL01_0002:2794-3501(+); OK
ACOL01000502:1870-2577 ; ACOL01000502BRL01_0005:1870-2577(+); OK
ACOL01000582:c(168-875) ; ACOL01000582BRL01_0005:168-875(-); OK
ACOL01001063:329-1036 ; ACOL01001063BRL01_0010:329-1036(+); OK
ACOL01000014:c(2948-3652) ; ACOL01000014BRL01_0000:2948-3706(-); error - start (3652/3706)
ACOL01000022:c(11022-11726) ; ACOL01000022BRL01_0000:11022-11726(-); OK
ACOL01000118:2795-3499 ; ACOL01000118BRL01_0001:2795-3499(+); OK
ACOL01000487:c(387-1091) ; ACOL01000487BRL01_0004:387-1091(-); OK
ACOL01000008:c(10363-11064) ; ACOL01000008BRL01_0000:10363-11121(-); error - start (11064/11121)
ACOL01000034:c(2387-3088) ; ACOL01000034BRL01_0000:2387-3088(-); OK
ACOL01000051:8731-9432 ; ACOL01000051BRL01_0000:8731-9432(+); OK
ACOL01000114:8311-9012 ; ACOL01000114BRL01_0001:8311-9012(+); OK
ACOL01000436:c(1879-2580) ; ACOL01000436BRL01_0004:1879-2580(-); OK
ACOL01000026:13194-13892 ; ACOL01000026BRL01_0000:13194-13892(+); OK
ACOL01000043:c(218-916) ; ACOL01000043BRL01_0000:218-940(-); error - start (916/940)
ACOL01000054:c(9419-10117) ; ACOL01000054BRL01_0000:9419-10117(-); OK
ACOL01000147:c(968-1666) ; ACOL01000147BRL01_0001:968-1666(-); OK
ACOL01000352:c(2546-3244) ; ACOL01000352BRL01_0003:2546-3244(-); OK
ACOL01000017:18659-19354 ; ACOL01000017BRL01_0000:18659-19354(+); OK
ACOL01000024:2268-2963 ; ACOL01000024BRL01_0000:2268-2963(+); OK
ACOL01000051:c(2646-3341) ; ACOL01000051BRL01_0000:2646-3341(-); OK
ACOL01000114:c(2327-3022) ; ACOL01000114BRL01_0001:2327-3022(-); OK
ACOL01000152:c(7371-8066) ; ND ; ND
ACOL01000033:c(3338-4030) ; ACOL01000033BRL01_0000:3338-4030(-); OK
ACOL01000035:c(15144-15836) ; ACOL01000035BRL01_0000:15144-15836(-); OK
ACOL01000093:1005-1697 ; ACOL01000093BRL01_0000:1065-1697(+); error - start (1005/1065)
ACOL01000280:c(3776-4468) ; ACOL01000280BRL01_0002:3776-4381(-); error - start (4468/4381)
ACOL01000002:15826-16515 ; ACOL01000002BRL01_0000:15826-16515(+); OK
ACOL01000003:c(38669-39358) ; ACOL01000003BRL01_0000:38669-39358(-); OK
ACOL01000007:c(12154-12843) ; ACOL01000007BRL01_0000:12154-12843(-); OK
ACOL01000010:2227-2916 ; ACOL01000010BRL01_0000:2233-2916(+); error - start (2227/2233)
ACOL01000041:15363-16052 ; ACOL01000041BRL01_0000:15363-16052(+); OK
ACOL01000047:5907-6596 ; ACOL01000047BRL01_0000:5907-6596(+); OK
ACOL01000081:c(4959-5648) ; ACOL01000081BRL01_0000:4959-5648(-); OK
ACOL01000144:c(7338-8027) ; ACOL01000144BRL01_0001:7338-8027(-); OK
ACOL01000295:c(1755-2444) ; ACOL01000295BRL01_0002:1755-2444(-); OK
ACOL01000709:c(43-732) ; ACOL01000709BRL01_0007:43-732(-); OK
ACOL01000001:c(13377-14063) ; ACOL01000001BRL01_0000:13377-14063(-); OK
ACOL01000302:1046-1732 ; ACOL01000302BRL01_0003:1046-1732(+); OK
ACOL01000355:c(279-965) ; ACOL01000355BRL01_0003:279-965(-); OK
ACOL01001939:c(23-709) ; ACOL01002559BRL01_0025:421-666(-); error (23/421)(709/666)
ACOL01000113:8009-8692 ; ACOL01000113BRL01_0001:8036-8692(+); error - start (8009/8036)
ACOL01000138:4469-5152 ; ACOL01000138BRL01_0001:4529-5152(+); error - start (4469/4529)
ACOL01000192:2793-3476 ; ACOL01000192BRL01_0001:2793-3476(+); OK
ACOL01000754:876-1559 ; ACOL01000754BRL01_0007:876-1559(+); OK
ACOL01000769:477-1160 ; ACOL01000769BRL01_0007:477-1160(+); OK
ACOL01000001:29623-30303 ; ACOL01000001BRL01_0000:29623-30303(+); OK
ACOL01000036:c(11470-12150) ; ACOL01000036BRL01_0000:11470-12150(-); OK
ACOL01000041:c(17038-17718) ; ACOL01000041BRL01_0000:17038-17718(-); OK
ACOL01000919:c(6-686) ; ACOL01000919BRL01_0009:6-686(-); OK
ACOL01000017:23709-24386 ; ACOL01000017BRL01_0000:23709-24386(+); OK
ACOL01000020:18143-18820 ; ACOL01000020BRL01_0000:18143-18820(+); OK
ACOL01000029:c(17106-17783) ; ACOL01000029BRL01_0000:17106-17783(-); OK
ACOL01000497:380-1057 ; ACOL01000497BRL01_0004:380-1057(+); OK
ACOL01001433:c(2-679) ; ACOL01001433BRL01_0014:2-679(-); OK
ACOL01000181:c(4852-5526) ; ACOL01000181BRL01_0001:4852-5526(-); OK
ACOL01000434:2192-2866 ; ACOL01000434BRL01_0004:2192-2866(+); OK
ACOL01000004:c(18821-19489) ; ACOL01000004BRL01_0000:18821-19552(-); error - start (19489/19552)
ACOL01000013:14278-14946 ; ACOL01000013BRL01_0000:14278-14946(+); OK
ACOL01000044:15155-15823 ; ACOL01000044BRL01_0000:15056-15823(+); error - start (15155/15056)
ACOL01000061:c(2625-3293) ; ACOL01000061BRL01_0000:2625-3293(-); OK
ACOL01000090:9334-10002 ; ACOL01000090BRL01_0000:9334-10002(+); OK
ACOL01000320:2155-2823 ; ACOL01000320BRL01_0003:2155-2823(+); OK
ACOL01000371:c(265-933) ; ACOL01000371BRL01_0003:265-933(-); OK
ACOL01000001:17371-18036 ; ACOL01000001BRL01_0000:17371-18036(+); OK
ACOL01000216:c(3124-3789) ; ACOL01000216BRL01_0002:3124-3789(-); OK
ACOL01000226:5026-5691 ; ACOL01000226BRL01_0002:5026-5691(+); OK
ACOL01000013:3365-4027 ; ACOL01000013BRL01_0000:3320-4027(+); error - start (3365/3320)
ACOL01000013:17556-18218 ; ACOL01000013BRL01_0000:17556-18218(+); OK
ACOL01000016:2442-3104 ; ACOL01000016BRL01_0000:2619-3104(+); error - start (2442/2619)
ACOL01000184:c(1969-2631) ; ACOL01000184BRL01_0001:1969-2631(-); OK
ACOL01000001:15829-16488 ; ACOL01000001BRL01_0000:15829-16488(+); OK
ACOL01000244:864-1523 ; ACOL01000244BRL01_0002:864-1523(+); OK
ACOL01000059:c(3119-3775) ; ACOL01000059BRL01_0000:3119-3775(-); OK
ACOL01000066:4976-5632 ; ACOL01000066BRL01_0000:4976-5632(+); OK
ACOL01000071:c(4327-4983) ; ACOL01000071BRL01_0000:4327-4983(-); OK
ACOL01000118:7896-8552 ; ACOL01000118BRL01_0001:7851-8552(+); error - start (7896/7851)
ACOL01000135:c(3500-4156) ; ACOL01000135BRL01_0001:3500-4156(-); OK
ACOL01000029:8902-9555 ; ACOL01000029BRL01_0000:8902-9555(+); OK
ACOL01000038:c(17225-17878) ; ACOL01000038BRL01_0000:17225-17878(-); OK
ACOL01000109:5624-6277 ; ACOL01000109BRL01_0001:5624-6277(+); OK
ACOL01000164:736-1389 ; ACOL01000164BRL01_0001:736-1389(+); OK
ACOL01000269:c(2200-2853) ; ACOL01000269BRL01_0002:2200-2853(-); OK
ACOL01000012:18671-19321 ; ACOL01000012BRL01_0000:18671-19321(+); OK
ACOL01000013:19888-20538 ; ACOL01000013BRL01_0000:19888-20538(+); OK
ACOL01000045:2420-3070 ; ACOL01000045BRL01_0000:2420-3070(+); OK
ACOL01000148:c(5321-5971) ; ACOL01000148BRL01_0001:5321-5971(-); OK
ACOL01000574:362-1012 ; ACOL01000574BRL01_0005:428-1012(+); error - start (362/428)
ACOL01000003:21881-22525 ; ACOL01000003BRL01_0000:21881-22525(+); OK
ACOL01000031:c(9551-10195) ; ACOL01000031BRL01_0000:9551-10195(-); OK
ACOL01000036:12856-13500 ; ACOL01000036BRL01_0000:12856-13500(+); OK
ACOL01000055:c(10834-11478) ; ACOL01000055BRL01_0000:10834-11478(-); OK
ACOL01000069:c(1246-1890) ; ACOL01000069BRL01_0000:1246-1890(-); OK
ACOL01000112:c(4179-4823) ; ACOL01000112BRL01_0001:4179-4823(-); OK
ACOL01000289:c(3639-4283) ; ACOL01000289BRL01_0002:3639-4283(-); OK
ACOL01000407:1775-2419 ; ACOL01000407BRL01_0004:1775-2419(+); OK
ACOL01000009:28495-29136 ; ACOL01000009BRL01_0000:28495-29136(+); OK
ACOL01000016:c(21245-21886) ; ACOL01000016BRL01_0000:21245-21943(-); error - start (21886/21943)
ACOL01000050:2666-3307 ; ACOL01000050BRL01_0000:2666-3307(+); OK
ACOL01000174:351-992 ; ACOL01000174BRL01_0001:351-992(+); OK
ACOL01000211:c(3722-4363) ; ACOL01000211BRL01_0002:3722-4363(-); OK
ACOL01000225:4979-5620 ; ACOL01000225BRL01_0002:4979-5620(+); OK
ACOL01000002:51997-52635 ; ACOL01000002BRL01_0000:51997-52635(+); OK
ACOL01000039:c(14637-15275) ; ACOL01000039BRL01_0000:14637-15275(-); OK
ACOL01000164:c(5572-6210) ; ACOL01000164BRL01_0001:5572-6210(-); OK
ACOL01000582:1393-2031 ; ACOL01000582BRL01_0005:1393-2031(+); OK
ACOL01000661:c(1125-1763) ; ACOL01000661BRL01_0006:1125-1763(-); OK
ACOL01000007:10841-11476 ; ACOL01000007BRL01_0000:10841-11476(+); OK
ACOL01000013:c(18261-18896) ; ACOL01000013BRL01_0000:18261-18896(-); OK
ACOL01000044:c(157-792) ; ACOL01000044BRL01_0000:157-792(-); OK
ACOL01000060:c(13449-14084) ; ACOL01000060BRL01_0000:13449-14084(-); OK
ACOL01000066:c(5629-6264) ; ACOL01000066BRL01_0000:5629-6264(-); OK
ACOL01000099:6362-6997 ; ACOL01000099BRL01_0000:6362-6997(+); OK
ACOL01000148:c(4045-4680) ; ACOL01000148BRL01_0001:4045-4680(-); OK
ACOL01000185:c(2362-2997) ; ACOL01000185BRL01_0001:2362-2997(-); OK
ACOL01000208:3215-3850 ; ACOL01000208BRL01_0002:3215-3850(+); OK
ACOL01000243:c(4959-5594) ; ACOL01000243BRL01_0002:4959-5594(-); OK
ACOL01000294:2596-3231 ; ACOL01000294BRL01_0002:2596-3231(+); OK
ACOL01000329:c(3580-4215) ; ACOL01000329BRL01_0003:3580-4215(-); OK
ACOL01000016:5714-6346 ; ACOL01000016BRL01_0000:5714-6346(+); OK
ACOL01000008:22841-23470 ; ACOL01000008BRL01_0000:22841-23470(+); OK
ACOL01000025:16868-17497 ; ACOL01000025BRL01_0000:16769-17497(+); error - start (16868/16769)
ACOL01000033:c(12313-12942) ; ACOL01000033BRL01_0000:12313-12912(-); error - start (12942/12912)
ACOL01000091:c(6137-6766) ; ACOL01000091BRL01_0000:6137-6766(-); OK
ACOL01000112:2962-3591 ; ACOL01000112BRL01_0001:2962-3591(+); OK
ACOL01000163:c(4104-4733) ; ND ; ND
ACOL01000464:c(238-867) ; ACOL01000464BRL01_0004:238-867(-); OK
ACOL01000002:43325-43951 ; ACOL01000002BRL01_0000:43301-43951(+); error - start (43325/43301)
ACOL01000002:c(29666-30292) ; ACOL01000002BRL01_0000:29666-30292(-); OK
ACOL01000022:17318-17944 ; ACOL01000022BRL01_0000:17318-17944(+); OK
ACOL01000029:6724-7350 ; ACOL01000029BRL01_0000:6724-7350(+); OK
ACOL01000043:14327-14953 ; ACOL01000043BRL01_0000:14327-14953(+); OK
ACOL01000053:c(6651-7277) ; ACOL01000053BRL01_0000:6651-7277(-); OK
ACOL01000061:c(765-1391) ; ACOL01000061BRL01_0000:765-1391(-); OK
ACOL01000232:4329-4955 ; ACOL01000232BRL01_0002:4290-4955(+); error - start (4329/4290)
ACOL01000552:1717-2343 ; ACOL01000552BRL01_0005:1717-2343(+); OK
ACOL01000640:547-1173 ; ACOL01000640BRL01_0006:547-1173(+); OK
ACOL01000082:c(4457-5080) ; ACOL01000082BRL01_0000:4457-5080(-); OK
ACOL01000192:c(4922-5545) ; ACOL01000192BRL01_0001:4922-5545(-); OK
ACOL01000758:c(735-1358) ; ACOL01000758BRL01_0007:735-1358(-); OK
ACOL01002034:c(5-628) ; ACOL01002034BRL01_0020:5-628(-); OK
ACOL01000011:c(23765-24385) ; ACOL01000011BRL01_0000:23765-24385(-); OK
ACOL01000054:c(6047-6667) ; ND ; ND
ACOL01000065:8019-8639 ; ACOL01000065BRL01_0000:8019-8639(+); OK
ACOL01000085:c(2126-2746) ; ACOL01000085BRL01_0000:2126-2746(-); OK
ACOL01000482:1795-2415 ; ACOL01000482BRL01_0004:1795-2415(+); OK
ACOL01000709:c(1063-1683) ; ACOL01000709BRL01_0007:1063-1683(-); OK
ACOL01000935:647-1267 ; ND ; ND
ACOL01000021:c(14304-14921) ; ACOL01000021BRL01_0000:14304-14921(-); OK
ACOL01000023:17251-17868 ; ACOL01000023BRL01_0000:17251-17868(+); OK
ACOL01000031:c(354-971) ; ACOL01000031BRL01_0000:354-971(-); OK
ACOL01000034:10200-10817 ; ACOL01000034BRL01_0000:10200-10817(+); OK
ACOL01000077:c(7057-7674) ; ACOL01000077BRL01_0000:7057-7674(-); OK
ACOL01000166:c(5722-6339) ; ACOL01000166BRL01_0001:5722-6339(-); OK
ACOL01000206:c(4577-5194) ; ACOL01000206BRL01_0002:4577-5218(-); error - start (5194/5218)
ACOL01000240:340-957 ; ACOL01000240BRL01_0002:340-957(+); OK
ACOL01000351:c(427-1044) ; ACOL01000351BRL01_0003:427-1044(-); OK
ACOL01000472:c(2167-2784) ; ACOL01000472BRL01_0004:2167-2745(-); error - start (2784/2745)
ACOL01000002:12050-12664 ; ACOL01000002BRL01_0000:12050-12664(+); OK
ACOL01000029:11035-11649 ; ACOL01000029BRL01_0000:11077-11649(+); error - start (11035/11077)
ACOL01000054:10174-10788 ; ACOL01000054BRL01_0000:10174-10788(+); OK
ACOL01000127:3860-4474 ; ACOL01000127BRL01_0001:3860-4474(+); OK
ACOL01000692:1045-1659 ; ACOL01000692BRL01_0006:1045-1659(+); OK
ACOL01000097:c(2433-3044) ; ACOL01000097BRL01_0000:2433-3044(-); OK
ACOL01000010:2956-3564 ; ACOL01000010BRL01_0000:2956-3564(+); OK
ACOL01000049:c(1252-1860) ; ACOL01000049BRL01_0000:1252-1860(-); OK
ACOL01000053:c(11600-12208) ; ACOL01000053BRL01_0000:11600-12208(-); OK
ACOL01000060:10772-11380 ; ACOL01000060BRL01_0000:10772-11380(+); OK
ACOL01000095:305-913 ; ACOL01000095BRL01_0000:305-913(+); OK
ACOL01000124:3190-3798 ; ACOL01000124BRL01_0001:3190-3798(+); OK
ACOL01000446:1699-2307 ; ACOL01000446BRL01_0004:1699-2307(+); OK
ACOL01000018:1036-1641 ; ACOL01000018BRL01_0000:1036-1641(+); OK
ACOL01000019:17956-18561 ; ACOL01000019BRL01_0000:17956-18561(+); OK
ACOL01000034:c(5886-6491) ; ACOL01000034BRL01_0000:5886-6491(-); OK
ACOL01000488:c(173-778) ; ACOL01000488BRL01_0004:173-778(-); OK
ACOL01000656:1034-1639 ; ACOL01000656BRL01_0006:1034-1639(+); OK
ACOL01000004:22175-22777 ; ACOL01000004BRL01_0000:22175-22777(+); OK
ACOL01000005:c(15233-15835) ; ACOL01000005BRL01_0000:15233-15835(-); OK
ACOL01000012:13193-13795 ; ACOL01000012BRL01_0000:13193-13795(+); OK
ACOL01000028:264-866 ; ACOL01000028BRL01_0000:264-866(+); OK
ACOL01000071:3717-4319 ; ACOL01000071BRL01_0000:3717-4319(+); OK
ACOL01000908:c(481-1083) ; ACOL01000908BRL01_0009:481-1083(-); OK
ACOL01002406:84-687 ; ACOL01002406BRL01_0024:84-686(+); error - end (687/686)
ACOL01000001:c(52607-53206) ; ACOL01000001BRL01_0000:52607-53206(-); OK
ACOL01000019:c(10496-11095) ; ACOL01000019BRL01_0000:10496-11095(-); OK
ACOL01000059:c(11506-12105) ; ACOL01000059BRL01_0000:11506-12105(-); OK
ACOL01000060:c(29-628) ; ND ; ND
ACOL01000117:7126-7725 ; ACOL01000117BRL01_0001:7126-7725(+); OK
ACOL01000334:199-798 ; ACOL01000334BRL01_0003:199-798(+); OK
ACOL01000828:c(268-867) ; ACOL01000828BRL01_0008:268-867(-); OK
ACOL01000983:493-1092 ; ACOL01000983BRL01_0009:493-1092(+); OK
ACOL01000029:c(9990-10586) ; ACOL01000029BRL01_0000:9990-10586(-); OK
ACOL01000118:1836-2432 ; ACOL01000118BRL01_0001:1836-2432(+); OK
ACOL01000152:c(1793-2389) ; ACOL01000152BRL01_0001:1793-2389(-); OK
ACOL01000193:c(4468-5064) ; ACOL01000193BRL01_0001:4468-5064(-); OK
ACOL01000222:4762-5358 ; ACOL01000222BRL01_0002:4762-5358(+); OK
ACOL01000342:c(2563-3159) ; ACOL01000342BRL01_0003:2563-3159(-); OK
ACOL01000443:129-725 ; ND ; ND
ACOL01000027:15267-15860 ; ACOL01000027BRL01_0000:15267-15860(+); OK
ACOL01000047:2470-3063 ; ACOL01000047BRL01_0000:2470-3063(+); OK
ACOL01000056:c(8762-9355) ; ACOL01000056BRL01_0000:8762-9355(-); OK
ACOL01000064:12841-13434 ; ACOL01000064BRL01_0000:12841-13434(+); OK
ACOL01000069:c(11700-12293) ; ACOL01000069BRL01_0000:11700-12293(-); OK
ACOL01000266:3471-4064 ; ACOL01000266BRL01_0002:3471-4064(+); OK
ACOL01000382:c(2943-3536) ; ACOL01000382BRL01_0003:2943-3581(-); error - start (3536/3581)
ACOL01000400:900-1493 ; ACOL01000400BRL01_0004:900-1493(+); OK
ACOL01000499:c(376-969) ; ACOL01000499BRL01_0004:376-927(-); error - start (969/927)
ACOL01000002:c(15192-15782) ; ACOL01000002BRL01_0000:15192-15782(-); OK
ACOL01000027:c(3527-4117) ; ACOL01000027BRL01_0000:3527-4117(-); OK
ACOL01000035:13261-13851 ; ACOL01000035BRL01_0000:13306-13851(+); error - start (13261/13306)
ACOL01000039:c(3780-4370) ; ACOL01000039BRL01_0000:3780-4370(-); OK
ACOL01000046:c(13349-13939) ; ACOL01000046BRL01_0000:13349-13939(-); OK
ACOL01000167:c(4916-5506) ; ACOL01000167BRL01_0001:4916-5506(-); OK
ACOL01000572:1412-2002 ; ACOL01000572BRL01_0005:1412-2002(+); OK
ACOL01000715:c(60-650) ; ACOL01000715BRL01_0007:60-650(-); OK
ACOL01000010:17586-18173 ; ACOL01000010BRL01_0000:17586-18173(+); OK
ACOL01000030:744-1331 ; ACOL01000030BRL01_0000:744-1331(+); OK
ACOL01000127:c(1114-1701) ; ACOL01000127BRL01_0001:1114-1701(-); OK
ACOL01000144:c(3183-3770) ; ACOL01000144BRL01_0001:3183-3770(-); OK
ACOL01000294:c(1080-1667) ; ACOL01000294BRL01_0002:1080-1667(-); OK
ACOL01000417:1601-2188 ; ACOL01000417BRL01_0004:1601-2188(+); OK
ACOL01000436:c(692-1279) ; ACOL01000436BRL01_0004:692-1240(-); error - start (1279/1240)
ACOL01000003:42609-43193 ; ACOL01000003BRL01_0000:42870-43193(+); error - start (42609/42870)
ACOL01000005:7302-7886 ; ACOL01000005BRL01_0000:7302-7886(+); OK
ACOL01000006:32029-32613 ; ACOL01000006BRL01_0000:31975-32613(+); error - start (32029/31975)
ACOL01000095:4187-4771 ; ACOL01000095BRL01_0000:4187-4771(+); OK
ACOL01000111:8316-8900 ; ACOL01000111BRL01_0001:8364-8900(+); error - start (8316/8364)
ACOL01000004:20617-21198 ; ACOL01000004BRL01_0000:20617-21198(+); OK
ACOL01000129:c(3240-3821) ; ACOL01000129BRL01_0001:3240-3821(-); OK
ACOL01000003:c(40253-40831) ; ACOL01000003BRL01_0000:40253-40831(-); OK
ACOL01001675:126-704 ; ACOL01001675BRL01_0016:126-704(+); OK
ACOL01000057:c(1243-1818) ; ACOL01000057BRL01_0000:1243-1818(-); OK
ACOL01000494:c(46-621) ; ACOL01000494BRL01_0004:46-645(-); error - start (621/645)
ACOL01000012:10982-11554 ; ACOL01000012BRL01_0000:10982-11554(+); OK
ACOL01000019:c(9249-9821) ; ACOL01000019BRL01_0000:9249-9821(-); OK
ACOL01000032:4647-5219 ; ACOL01000032BRL01_0000:4647-5219(+); OK
ACOL01000057:5255-5827 ; ACOL01000057BRL01_0000:5255-5827(+); OK
ACOL01000115:3165-3737 ; ACOL01000115BRL01_0001:3165-3737(+); OK
ACOL01000295:2937-3509 ; ACOL01000295BRL01_0002:2937-3509(+); OK
ACOL01000342:c(1873-2445) ; ACOL01000342BRL01_0003:1873-2445(-); OK
ACOL01001313:242-814 ; ACOL01001313BRL01_0013:242-814(+); OK
ACOL01000004:1174-1743 ; ACOL01000004BRL01_0000:1174-1743(+); OK
ACOL01000005:c(25844-26413) ; ACOL01000005BRL01_0000:25844-26413(-); OK
ACOL01000020:17336-17905 ; ACOL01000020BRL01_0000:17336-17905(+); OK
ACOL01000026:9392-9961 ; ACOL01000026BRL01_0000:9392-9961(+); OK
ACOL01000054:c(3459-4028) ; ACOL01000054BRL01_0000:3459-4028(-); OK
ACOL01000075:4852-5421 ; ND ; ND
ACOL01000104:6346-6915 ; ACOL01000104BRL01_0001:6346-6915(+); OK
ACOL01000144:6549-7118 ; ACOL01000144BRL01_0001:6549-7118(+); OK
ACOL01000304:3347-3916 ; ACOL01000304BRL01_0003:3347-3916(+); OK
ACOL01000835:725-1294 ; ACOL01000835BRL01_0008:725-1294(+); OK
ACOL01001217:c(335-904) ; ACOL01001217BRL01_0012:335-904(-); OK
ACOL01000007:13193-13759 ; ACOL01000007BRL01_0000:13193-13759(+); OK
ACOL01000018:16374-16940 ; ACOL01000018BRL01_0000:16398-16940(+); error - start (16374/16398)
ACOL01000057:c(14760-15326) ; ACOL01000057BRL01_0000:14760-15326(-); OK
ACOL01000119:3733-4299 ; ACOL01000119BRL01_0001:3733-4299(+); OK
ACOL01000132:c(3795-4361) ; ACOL01000132BRL01_0001:3795-4361(-); OK
ACOL01000193:1830-2396 ; ACOL01000193BRL01_0001:1830-2396(+); OK
ACOL01000206:c(3425-3991) ; ACOL01000206BRL01_0002:3425-3991(-); OK
ACOL01000243:3278-3844 ; ACOL01000243BRL01_0002:3278-3844(+); OK
ACOL01000262:c(2458-3024) ; ACOL01000262BRL01_0002:2458-3024(-); OK
ACOL01000321:2165-2731 ; ACOL01000321BRL01_0003:2165-2731(+); OK
ACOL01000351:c(1839-2405) ; ACOL01000351BRL01_0003:1839-2405(-); OK
ACOL01000600:c(171-737) ; ACOL01000600BRL01_0006:171-737(-); OK
ACOL01000001:c(34790-35353) ; ACOL01000001BRL01_0000:34790-35398(-); error - start (35353/35398)
ACOL01000006:c(33171-33734) ; ACOL01000006BRL01_0000:33171-33734(-); OK
ACOL01000033:1591-2154 ; ACOL01000033BRL01_0000:1591-2154(+); OK
ACOL01000048:c(1755-2318) ; ACOL01000048BRL01_0000:1755-2318(-); OK
