PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ND ; NW_003102937:191-1144(-) ; ND
ND ; NW_001849444:45879-46829(-) ; ND
ND ; NW_003103541:1-948(-) ; ND
ND ; NW_003103486:2-949(-) ; ND
ND ; NW_003103350:1-951(+) ; ND
ND ; NW_003103105:2-952(+) ; ND
ND ; NW_003102796:2-952(+) ; ND
ND ; NW_001849446:6298-7245(+) ; ND
ND ; NW_003103419:2-946(-) ; ND
ND ; NW_003103242:1-945(-) ; ND
ND ; NW_003102983:250-1194(+) ; ND
ND ; NW_003102801:72-1019(+) ; ND
ND ; NW_003102322:696-1643(+) ; ND
ND ; NW_003103488:2-943(-) ; ND
ND ; NW_003103159:1-945(+) ; ND
ND ; NW_003102826:3-944(-) ; ND
ND ; NW_003102173:1149-2093(-) ; ND
ND ; NW_003102101:5500-6441(+) ; ND
ND ; NW_003102990:198-1139(-) ; ND
ND ; NW_003102930:113-1054(+) ; ND
ND ; NW_003102292:1-939(-) ; ND
ND ; NW_003103555:3-938(+) ; ND
ND ; NW_003102764:285-1223(-) ; ND
ND ; NW_003103500:1-936(+) ; ND
ND ; NW_003103402:154-1086(+) ; ND
ND ; NW_003103278:91-1026(-) ; ND
ND ; NW_003103221:94-1029(+) ; ND
ND ; NW_003102129:608-1543(+) ; ND
ND ; NW_003103240:3-932(-) ; ND
ND ; NW_003103200:177-1109(-) ; ND
ND ; NW_003102631:3-935(-) ; ND
ND ; NW_003102498:333-1265(+) ; ND
ND ; NW_003102319:337-1269(+) ; ND
ND ; NW_003102283:3-932(-) ; ND
ND ; NW_003102252:218-1150(+) ; ND
ND ; NW_001849444:3-929(-) ; ND
ND ; NW_003103468:94-1023(+) ; ND
ND ; NW_003102161:1208-2137(-) ; ND
ND ; NW_003102980:255-1181(+) ; ND
ND ; NW_003102931:137-1063(+) ; ND
ND ; NW_003102685:359-1282(+) ; ND
ND ; NW_003102219:189-1115(-) ; ND
ND ; NW_003103045:87-1010(+) ; ND
ND ; NW_003102985:4-927(-) ; ND
ND ; NW_003102523:1-924(+) ; ND
ND ; NW_003102488:1-924(+) ; ND
ND ; NW_003103362:130-1050(+) ; ND
ND ; NW_003103217:227-1144(+) ; ND
ND ; NW_003103205:2-919(-) ; ND
ND ; NW_003103158:241-1158(+) ; ND
ND ; NW_003103046:1-918(-) ; ND
ND ; NW_003102999:1-918(-) ; ND
ND ; NW_003102108:2829-3749(-) ; ND
ND ; NW_003102835:1-915(-) ; ND
ND ; NW_003102834:197-1114(-) ; ND
ND ; NW_003102774:262-1179(+) ; ND
ND ; NW_003102251:48-965(-) ; ND
ND ; NW_003103006:278-1189(+) ; ND
ND ; NW_003102807:2-916(+) ; ND
ND ; NW_003102877:289-1200(-) ; ND
ND ; NW_003102494:498-1406(+) ; ND
ND ; NW_003102469:3-914(+) ; ND
ND ; NW_003102418:594-1502(+) ; ND
ND ; NW_003102064:76806-77717(+) ; ND
ND ; NW_003103130:1-909(+) ; ND
ND ; NW_003103079:3-911(+) ; ND
ND ; NW_003103007:285-1190(+) ; ND
ND ; NW_003102884:3-905(-) ; ND
ND ; NW_003102756:267-1172(+) ; ND
ND ; NW_003102268:10-915(-) ; ND
ND ; NW_003103140:3-902(-) ; ND
ND ; NW_003102925:227-1129(+) ; ND
ND ; NW_003102447:219-1121(+) ; ND
ND ; NW_003102077:2-901(-) ; ND
ND ; NW_003103316:3-902(+) ; ND
ND ; NW_003102883:3-899(-) ; ND
ND ; NW_003102180:164-1063(+) ; ND
ND ; NW_003103484:113-1009(+) ; ND
ND ; NW_003103337:210-1106(-) ; ND
ND ; NW_003103026:3-896(-) ; ND
ND ; NW_003102597:424-1320(+) ; ND
ND ; NW_003102508:2-895(-) ; ND
ND ; NW_003102107:3046-3942(-) ; ND
ND ; NW_003103319:221-1111(+) ; ND
ND ; NW_003103296:75-968(-) ; ND
ND ; NW_003103030:92-985(-) ; ND
ND ; NW_003102414:407-1300(+) ; ND
ND ; NW_003102332:2-895(+) ; ND
ND ; NW_003102191:1096-1986(+) ; ND
ND ; NW_003102825:298-1188(+) ; ND
ND ; NW_003103586:2-886(-) ; ND
ND ; NW_003102734:2-889(+) ; ND
ND ; NW_003102176:1-888(+) ; ND
ND ; NW_003102873:163-1047(-) ; ND
ND ; NW_003102633:3-887(+) ; ND
ND ; NW_003102389:3-884(-) ; ND
ND ; NW_003103323:229-1110(-) ; ND
ND ; NW_003102797:38-919(+) ; ND
ND ; NW_003102084:1-879(-) ; ND
ND ; NW_003103441:3-878(-) ; ND
ND ; NW_003103392:217-1092(+) ; ND
ND ; NW_003103102:1-876(-) ; ND
ND ; NW_003102989:2-880(+) ; ND
ND ; NW_003102888:5-883(-) ; ND
ND ; NW_003102833:355-1230(+) ; ND
ND ; NW_003102741:384-1259(+) ; ND
ND ; NW_003102363:704-1582(+) ; ND
ND ; NW_003102132:397-1275(-) ; ND
ND ; NW_003103193:184-1059(+) ; ND
ND ; NW_003102732:1-870(-) ; ND
ND ; NW_003103594:2-868(-) ; ND
ND ; NW_003102251:976-1845(-) ; ND
ND ; NW_003103525:2-865(-) ; ND
ND ; NW_003102187:1137-2000(+) ; ND
ND ; NW_003102145:1142-2008(+) ; ND
ND ; NW_003103384:4-867(-) ; ND
ND ; NW_003103366:67-930(+) ; ND
ND ; NW_003102542:494-1357(+) ; ND
ND ; NW_003102480:3-866(+) ; ND
ND ; NW_003103036:325-1182(+) ; ND
ND ; NW_003102854:2-862(+) ; ND
ND ; NW_003102848:222-1082(-) ; ND
ND ; NW_003102125:2-862(+) ; ND
ND ; NW_003102097:745-1605(-) ; ND
ND ; NW_003103609:1-855(+) ; ND
ND ; NW_003103104:290-1147(+) ; ND
ND ; NW_003103048:324-1181(-) ; ND
ND ; NW_003102362:303-1160(-) ; ND
ND ; NW_003103561:76-930(-) ; ND
ND ; NW_003102688:429-1280(+) ; ND
ND ; NW_003102532:517-1368(+) ; ND
ND ; NW_003102325:12-866(-) ; ND
ND ; NW_003103204:225-1073(+) ; ND
ND ; NW_003102997:215-1063(-) ; ND
ND ; NW_003102500:279-1127(-) ; ND
ND ; NW_003102456:1-846(-) ; ND
ND ; NW_003102345:45-893(+) ; ND
ND ; NW_003102859:1-846(+) ; ND
ND ; NW_003102678:187-1032(+) ; ND
ND ; NW_003103072:310-1152(+) ; ND
ND ; NW_003102660:222-1064(-) ; ND
ND ; NW_003102218:1081-1923(-) ; ND
ND ; NW_003102208:1102-1944(-) ; ND
ND ; NW_003103556:2-841(+) ; ND
ND ; NW_003103258:274-1113(+) ; ND
ND ; NW_003102634:234-1073(+) ; ND
ND ; NW_003102585:2-838(-) ; ND
ND ; NW_003102543:2-838(-) ; ND
ND ; NW_003102222:227-1066(+) ; ND
ND ; NW_003102093:139-978(-) ; ND
ND ; NW_003103381:260-1096(-) ; ND
ND ; NW_003102979:11-847(-) ; ND
ND ; NW_003102648:442-1278(+) ; ND
ND ; NW_003102490:3-836(-) ; ND
ND ; NW_003103644:1-831(+) ; ND
ND ; NW_003103559:101-931(+) ; ND
ND ; NW_003103490:213-1043(+) ; ND
ND ; NW_003103255:20-853(-) ; ND
ND ; NW_003103133:184-1017(-) ; ND
ND ; NW_003102445:632-1465(-) ; ND
ND ; NW_003102394:1-831(-) ; ND
ND ; NW_003103517:36-866(-) ; ND
ND ; NW_003103505:1-828(-) ; ND
ND ; NW_003103445:2-829(-) ; ND
ND ; NW_003103135:319-1149(+) ; ND
ND ; NW_003102923:380-1207(+) ; ND
ND ; NW_003102896:386-1216(-) ; ND
ND ; NW_003102386:3-830(-) ; ND
ND ; NW_003102304:850-1680(-) ; ND
ND ; NW_003102149:1376-2203(+) ; ND
ND ; NW_003102122:1-831(+) ; ND
ND ; NW_003103231:3-827(-) ; ND
ND ; NW_003103090:1-825(-) ; ND
ND ; NW_003102204:1127-1951(+) ; ND
ND ; NW_003102198:2-826(-) ; ND
ND ; NW_003103648:3-827(+) ; ND
ND ; NW_003103646:7-831(-) ; ND
ND ; NW_003102867:65-889(-) ; ND
ND ; NW_003102413:3-824(-) ; ND
ND ; NW_003103034:2-820(-) ; ND
ND ; NW_003102702:1-819(-) ; ND
ND ; NW_003102684:2-820(-) ; ND
ND ; NW_001849445:112496-113314(+) ; ND
ND ; NW_003102956:2-820(+) ; ND
ND ; NW_003102437:662-1477(+) ; ND
ND ; NW_003102335:1-816(-) ; ND
ND ; NW_003103435:2-817(+) ; ND
ND ; NW_003102953:386-1201(-) ; ND
ND ; NW_003102476:3-815(-) ; ND
ND ; NW_003103358:291-1100(+) ; ND
ND ; NW_003103334:297-1109(-) ; ND
ND ; NW_003102546:543-1352(+) ; ND
ND ; NW_003102261:957-1769(-) ; ND
ND ; NW_003102227:2-814(+) ; ND
ND ; NW_003103479:136-945(+) ; ND
ND ; NW_003103164:18-827(-) ; ND
ND ; NW_003103059:325-1134(+) ; ND
ND ; NW_003102772:1-810(+) ; ND
ND ; NW_003102312:857-1666(-) ; ND
ND ; NW_003102067:1-807(-) ; ND
ND ; NW_003103142:345-1151(+) ; ND
ND ; NW_003102913:240-1046(+) ; ND
ND ; NW_003102626:3-809(+) ; ND
ND ; NW_003102255:3-809(+) ; ND
ND ; NW_003102199:956-1762(+) ; ND
ND ; NW_003102063:1-804(-) ; ND
ND ; NW_003103332:250-1053(+) ; ND
ND ; NW_003103116:141-944(-) ; ND
ND ; NW_003102639:332-1135(+) ; ND
ND ; NW_003103700:2-799(-) ; ND
ND ; NW_003102430:3-803(+) ; ND
ND ; NW_001849444:81756-82553(+) ; ND
ND ; NW_003103704:3-797(-) ; ND
ND ; NW_003103703:1-795(+) ; ND
ND ; NW_003103665:20-817(-) ; ND
ND ; NW_003102758:3-797(+) ; ND
ND ; NW_003102377:283-1077(-) ; ND
ND ; NW_003102067:49685-50479(-) ; ND
ND ; NW_003103717:1-786(+) ; ND
ND ; NW_003103679:26-811(+) ; ND
ND ; NW_003103562:3-791(+) ; ND
ND ; NW_003102411:3-791(+) ; ND
ND ; NW_003102169:1031-1819(+) ; ND
ND ; NW_003103543:150-935(+) ; ND
ND ; NW_003103522:238-1020(+) ; ND
ND ; NW_003103477:222-1007(+) ; ND
ND ; NW_003102645:518-1300(+) ; ND
ND ; NW_003102435:428-1213(+) ; ND
ND ; NW_003102224:1129-1911(+) ; ND
ND ; NW_003102223:332-1117(+) ; ND
ND ; NW_003103695:3-785(+) ; ND
ND ; NW_003103540:197-976(+) ; ND
ND ; NW_003103492:227-1009(-) ; ND
ND ; NW_003103267:3-785(+) ; ND
ND ; NW_003102603:6-788(-) ; ND
ND ; NW_003102138:1-783(+) ; ND
ND ; NW_003103344:330-1106(+) ; ND
ND ; NW_003102728:3-779(-) ; ND
ND ; NW_003102361:814-1590(+) ; ND
ND ; NW_003103650:2-778(+) ; ND
ND ; NW_003103321:12-788(-) ; ND
ND ; NW_003103148:277-1053(+) ; ND
ND ; NW_003103001:250-1026(-) ; ND
ND ; NW_003102328:870-1643(+) ; ND
ND ; NW_003102294:1-777(+) ; ND
ND ; NW_003102074:146-922(+) ; ND
ND ; NW_003103649:57-830(-) ; ND
ND ; NW_003103412:1-771(-) ; ND
ND ; NW_003102503:619-1392(-) ; ND
ND ; NW_003102249:607-1380(+) ; ND
ND ; NW_003103129:221-991(-) ; ND
ND ; NW_003102333:867-1634(+) ; ND
ND ; NW_003103485:277-1044(-) ; ND
ND ; NW_003103096:408-1172(+) ; ND
ND ; NW_003102274:2-766(-) ; ND
ND ; NW_001849446:19024-19788(-) ; ND
ND ; NW_003102908:412-1176(+) ; ND
ND ; NW_003102467:1-762(-) ; ND
ND ; NW_003103595:1-762(+) ; ND
ND ; NW_003103330:98-859(-) ; ND
ND ; NW_003103179:1-759(-) ; ND
ND ; NW_003102613:273-1034(-) ; ND
ND ; NW_003102221:57-818(-) ; ND
ND ; NW_003102209:1081-1842(-) ; ND
ND ; NW_003103251:16-774(-) ; ND
ND ; NW_003103198:146-904(+) ; ND
ND ; NW_003102984:29-787(-) ; ND
ND ; NW_003102655:146-904(-) ; ND
ND ; NW_003102225:892-1650(-) ; ND
ND ; NW_003102186:1-759(+) ; ND
ND ; NW_003102062:81-839(-) ; ND
ND ; NW_003103501:186-941(+) ; ND
ND ; NW_003103483:2-754(-) ; ND
ND ; NW_003102524:620-1375(-) ; ND
ND ; NW_003103657:71-820(+) ; ND
ND ; NW_003103628:1-753(+) ; ND
ND ; NW_003103318:360-1112(-) ; ND
ND ; NW_003103570:2-748(-) ; ND
ND ; NW_003102762:181-930(-) ; ND
ND ; NW_003102473:269-1018(-) ; ND
ND ; NW_003102369:834-1580(+) ; ND
ND ; NW_003103446:323-1066(+) ; ND
ND ; NW_003102673:462-1208(-) ; ND
ND ; NW_003102388:802-1548(+) ; ND
ND ; NW_003103024:2-742(-) ; ND
ND ; NW_003102853:109-852(-) ; ND
ND ; NW_003102624:245-988(+) ; ND
ND ; NW_003103719:1-741(+) ; ND
ND ; NW_003103639:99-836(+) ; ND
ND ; NW_003103617:3-743(+) ; ND
ND ; NW_003103603:119-859(-) ; ND
ND ; NW_003103228:2-742(+) ; ND
ND ; NW_003102484:176-916(-) ; ND
ND ; NW_003103450:30-767(-) ; ND
ND ; NW_003103192:2-736(-) ; ND
ND ; NW_003102704:461-1198(-) ; ND
ND ; NW_003102410:712-1449(+) ; ND
ND ; NW_003102392:289-1026(-) ; ND
ND ; NW_003102254:753-1490(-) ; ND
ND ; NW_003102151:368-1105(+) ; ND
ND ; NW_003103428:340-1074(+) ; ND
ND ; NW_003103396:270-1004(+) ; ND
ND ; NW_003102892:484-1218(-) ; ND
ND ; NW_003102789:60-794(+) ; ND
ND ; NW_003102145:230-964(+) ; ND
ND ; NW_003102122:835-1569(+) ; ND
ND ; NW_003102072:32039-32770(+) ; ND
ND ; NW_003102067:54583-55317(+) ; ND
ND ; NW_003103670:27-758(-) ; ND
ND ; NW_003103656:90-821(-) ; ND
ND ; NW_003103640:23-754(-) ; ND
ND ; NW_003102730:3-734(+) ; ND
ND ; NW_003102185:787-1518(+) ; ND
ND ; NW_003103575:171-899(-) ; ND
ND ; NW_003103569:25-753(+) ; ND
ND ; NW_003103388:228-956(+) ; ND
ND ; NW_003103343:1-729(+) ; ND
ND ; NW_003102968:31-759(+) ; ND
ND ; NW_003102861:84-812(-) ; ND
ND ; NW_003102497:661-1389(+) ; ND
ND ; NW_003102197:1057-1785(+) ; ND
ND ; NW_003103680:1-726(+) ; ND
ND ; NW_003102900:1-723(-) ; ND
ND ; NW_003102598:170-895(+) ; ND
ND ; NW_003102243:1048-1773(-) ; ND
ND ; NW_003102080:21398-22123(+) ; ND
ND ; NW_003102065:42323-43048(+) ; ND
ND ; NW_003103687:85-807(-) ; ND
ND ; NW_003103346:1-720(-) ; ND
ND ; NW_003103317:184-906(+) ; ND
ND ; NW_003103203:248-970(+) ; ND
ND ; NW_003102504:3-725(+) ; ND
ND ; NW_003102220:281-1003(+) ; ND
ND ; NW_003103421:365-1081(+) ; ND
ND ; NW_003103379:37-756(+) ; ND
ND ; NW_003103095:1-717(-) ; ND
ND ; NW_003102982:61-780(-) ; ND
ND ; NW_003102778:427-1146(+) ; ND
ND ; NW_003102384:279-998(+) ; ND
ND ; NW_003102295:247-966(+) ; ND
ND ; NW_003102121:1451-2170(+) ; ND
ND ; NW_003103741:3-719(+) ; ND
ND ; NW_003103589:160-876(-) ; ND
ND ; NW_003103407:3-719(+) ; ND
ND ; NW_003103146:308-1024(+) ; ND
ND ; NW_003103113:1-714(-) ; ND
ND ; NW_003102970:469-1185(-) ; ND
ND ; NW_003102452:590-1306(+) ; ND
ND ; NW_003102791:528-1241(-) ; ND
ND ; NW_003102635:591-1304(-) ; ND
ND ; NW_003102486:3-713(-) ; ND
ND ; NW_003102396:787-1500(+) ; ND
ND ; NW_003103565:208-918(-) ; ND
ND ; NW_003103511:316-1026(+) ; ND
ND ; NW_003103120:3-710(-) ; ND
ND ; NW_003102596:3-710(-) ; ND
ND ; NW_003102416:802-1509(+) ; ND
ND ; NW_003102254:1-708(-) ; ND
ND ; NW_003102228:953-1663(-) ; ND
ND ; NW_003102167:242-952(+) ; ND
ND ; NW_003103069:226-933(+) ; ND
ND ; NW_003102788:535-1242(-) ; ND
ND ; NW_003102731:1-705(-) ; ND
ND ; NW_003102472:180-887(+) ; ND
ND ; NW_003102449:155-862(+) ; ND
ND ; NW_003102382:609-1316(-) ; ND
ND ; NW_003102255:1122-1829(-) ; ND
ND ; NW_003102130:1755-2459(-) ; ND
ND ; NW_003102621:452-1153(+) ; ND
ND ; NW_003102528:283-984(+) ; ND
ND ; NW_003102446:2-700(-) ; ND
ND ; NW_003103707:2-700(+) ; ND
ND ; NW_003103638:1-696(-) ; ND
ND ; NW_003103631:3-698(-) ; ND
ND ; NW_003103476:38-736(+) ; ND
ND ; NW_003103458:362-1060(-) ; ND
ND ; NW_003103270:3-698(-) ; ND
ND ; NW_003102322:1-699(+) ; ND
ND ; NW_003102242:172-870(-) ; ND
ND ; NW_001849444:203406-204095(+) ; ND
ND ; NW_003103248:2-691(-) ; ND
ND ; NW_003102978:468-1160(+) ; ND
ND ; NW_003102803:545-1237(-) ; ND
ND ; NW_003103724:1-690(+) ; ND
ND ; NW_003103685:5-694(-) ; ND
ND ; NW_003103307:266-955(-) ; ND
ND ; NW_003102901:525-1214(-) ; ND
ND ; NW_003102654:2-691(+) ; ND
ND ; NW_003102530:3-692(+) ; ND
ND ; NW_001849445:101003-101689(+) ; ND
ND ; NW_003103605:107-793(+) ; ND
ND ; NW_003103210:249-935(-) ; ND
ND ; NW_003103075:278-964(+) ; ND
ND ; NW_003102625:575-1261(+) ; ND
ND ; NW_003102379:659-1345(+) ; ND
ND ; NW_003102067:2572-3258(+) ; ND
ND ; NW_003103376:1-681(-) ; ND
ND ; NW_003102572:651-1334(-) ; ND
ND ; NW_003102556:200-883(+) ; ND
ND ; NW_003103654:1-681(+) ; ND
ND ; NW_003102948:1-681(+) ; ND
ND ; NW_003102773:3-683(+) ; ND
ND ; NW_003102743:17-697(+) ; ND
ND ; NW_003103710:1-675(-) ; ND
ND ; NW_003103462:382-1059(-) ; ND
ND ; NW_003103209:1-678(+) ; ND
ND ; NW_003103121:100-777(+) ; ND
ND ; NW_003102637:626-1303(-) ; ND
ND ; NW_003102605:380-1057(-) ; ND
ND ; NW_003103310:2-676(+) ; ND
ND ; NW_003103088:226-900(+) ; ND
ND ; NW_003102194:934-1608(+) ; ND
ND ; NW_003102253:14-685(-) ; ND
ND ; NW_003103610:187-852(+) ; ND
ND ; NW_003102769:423-1091(+) ; ND
ND ; NW_003102098:6316-6984(-) ; ND
ND ; NW_003103438:1-663(-) ; ND
ND ; NW_003103413:2-664(-) ; ND
ND ; NW_003103111:2-661(-) ; ND
ND ; NW_003102717:214-876(-) ; ND
ND ; NW_003102457:787-1446(+) ; ND
ND ; NW_003102374:254-916(+) ; ND
ND ; NW_003103699:142-798(+) ; ND
ND ; NW_003103256:3-662(+) ; ND
ND ; NW_003102614:621-1280(+) ; ND
ND ; NW_003102413:859-1518(-) ; ND
ND ; NW_003102345:952-1611(-) ; ND
ND ; NW_003102160:3-662(+) ; ND
ND ; NW_003103599:212-865(+) ; ND
ND ; NW_003103573:16-672(-) ; ND
ND ; NW_003102808:2-658(+) ; ND
ND ; NW_003103747:3-653(+) ; ND
ND ; NW_003103706:1-654(+) ; ND
ND ; NW_003103642:3-653(-) ; ND
ND ; NW_003103365:446-1099(-) ; ND
ND ; NW_003103185:3-653(-) ; ND
ND ; NW_003103626:194-841(+) ; ND
ND ; NW_003103127:33-683(+) ; ND
ND ; NW_003102690:1-651(+) ; ND
ND ; NW_003102432:2-649(-) ; ND
ND ; NW_003102190:38-688(+) ; ND
ND ; NW_003102157:319-969(-) ; ND
ND ; NW_003103587:1-645(-) ; ND
ND ; NW_003103725:115-759(+) ; ND
ND ; NW_003103667:3-647(+) ; ND
ND ; NW_003103427:434-1078(-) ; ND
ND ; NW_003103160:517-1158(+) ; ND
ND ; NW_003102974:369-1013(+) ; ND
ND ; NW_003102904:373-1017(+) ; ND
ND ; NW_003102275:1128-1772(-) ; ND
ND ; NW_003103729:2-643(+) ; ND
ND ; NW_003103668:165-806(+) ; ND
ND ; NW_003103253:445-1086(+) ; ND
ND ; NW_003103149:169-810(-) ; ND
ND ; NW_003103070:211-852(+) ; ND
ND ; NW_003102737:323-964(-) ; ND
ND ; NW_003102531:560-1201(+) ; ND
ND ; NW_003102338:949-1590(-) ; ND
ND ; NW_003102139:1696-2337(-) ; ND
ND ; NW_003103471:419-1054(+) ; ND
ND ; NW_003103091:538-1173(+) ; ND
ND ; NW_003102729:599-1237(+) ; ND
ND ; NW_003102450:718-1356(-) ; ND
ND ; NW_003102284:3-638(-) ; ND
ND ; NW_003103328:3-638(-) ; ND
ND ; NW_003103180:506-1141(+) ; ND
ND ; NW_003103027:409-1044(+) ; ND
ND ; NW_003102352:9-644(-) ; ND
ND ; NW_003102112:750-1385(-) ; ND
ND ; NW_003103393:458-1090(-) ; ND
ND ; NW_003103241:3-635(+) ; ND
ND ; NW_003102393:914-1543(+) ; ND
ND ; NW_003102240:598-1230(+) ; ND
ND ; NW_003102200:619-1251(-) ; ND
ND ; NW_003103711:163-792(-) ; ND
ND ; NW_003103325:3-632(+) ; ND
ND ; NW_003102330:1-630(+) ; ND
ND ; NW_003102277:1-630(+) ; ND
ND ; NW_003102159:3-632(+) ; ND
ND ; NW_003103297:363-989(+) ; ND
ND ; NW_003103167:185-811(-) ; ND
ND ; NW_003103106:546-1169(+) ; ND
ND ; NW_003102604:526-1152(-) ; ND
ND ; NW_003102581:3-629(+) ; ND
ND ; NW_003102507:741-1367(-) ; ND
ND ; NW_003102388:39-665(-) ; ND
ND ; NW_003102320:917-1543(-) ; ND
ND ; NW_003102149:3-629(+) ; ND
ND ; NW_003102123:1747-2373(-) ; ND
ND ; NW_003103482:359-982(-) ; ND
ND ; NW_003102794:191-814(-) ; ND
ND ; NW_003102672:665-1288(-) ; ND
ND ; NW_003102360:518-1141(+) ; ND
ND ; NW_003103243:1-618(-) ; ND
ND ; NW_003103002:201-821(+) ; ND
ND ; NW_003102740:319-939(+) ; ND
ND ; NW_003102602:352-972(-) ; ND
ND ; NW_003102575:3-623(+) ; ND
ND ; NW_003102231:1-621(+) ; ND
ND ; NW_003102187:2-622(+) ; ND
ND ; NW_003103596:70-687(+) ; ND
ND ; NW_003103398:472-1089(-) ; ND
ND ; NW_003103128:1-618(+) ; ND
ND ; NW_003102452:1-618(+) ; ND
ND ; NW_003102090:9144-9761(-) ; ND
ND ; NW_003102795:517-1131(+) ; ND
ND ; NW_003103266:2-613(+) ; ND
ND ; NW_003103187:2-613(+) ; ND
ND ; NW_003102903:1-609(-) ; ND
ND ; NW_003102721:301-912(-) ; ND
ND ; NW_003102675:213-824(-) ; ND
ND ; NW_003102537:120-731(+) ; ND
ND ; NW_003102517:395-1006(-) ; ND
ND ; NW_003102457:21-632(-) ; ND
ND ; NW_003102160:1530-2141(-) ; ND
ND ; NW_003102541:6-614(-) ; ND
ND ; NW_003103751:1-603(+) ; ND
ND ; NW_003103722:74-679(-) ; ND
ND ; NW_003103261:350-955(-) ; ND
ND ; NW_003102282:1053-1658(-) ; ND
ND ; NW_003102261:26-631(+) ; ND
ND ; NW_003103671:214-816(-) ; ND
ND ; NW_003103636:238-837(+) ; ND
ND ; NW_003103606:54-656(-) ; ND
ND ; NW_003103175:2-601(-) ; ND
ND ; NW_003102719:161-763(-) ; ND
ND ; NW_003103643:212-811(-) ; ND
ND ; NW_003103406:287-886(-) ; ND
ND ; NW_003103141:563-1162(-) ; ND
ND ; NW_003103093:425-1024(-) ; ND
ND ; NW_003103659:3-596(-) ; ND
ND ; NW_003103508:1-597(+) ; ND
ND ; NW_003103068:3-596(-) ; ND
ND ; NW_003102325:1046-1642(+) ; ND
ND ; NW_003102317:1064-1657(+) ; ND
ND ; NW_003102230:1-597(+) ; ND
ND ; NW_003102094:7808-8404(-) ; ND
ND ; NW_003102075:902-1498(+) ; ND
ND ; NW_003103051:471-1064(+) ; ND
ND ; NW_003103616:122-712(+) ; ND
ND ; NW_003103487:453-1043(-) ; ND
ND ; NW_003103232:552-1139(+) ; ND
ND ; NW_003103092:60-650(-) ; ND
ND ; NW_003102897:2-589(-) ; ND
ND ; NW_003102249:1-591(+) ; ND
ND ; NW_003102234:3-593(+) ; ND
ND ; NW_003102171:1503-2093(-) ; ND
ND ; NW_003102122:2004-2591(+) ; ND
ND ; NW_003102879:1-588(+) ; ND
ND ; NW_003103050:596-1180(-) ; ND
ND ; NW_003102424:559-1143(-) ; ND
ND ; NW_003103608:7-588(-) ; ND
ND ; NW_003103539:390-971(+) ; ND
ND ; NW_003103029:99-680(-) ; ND
ND ; NW_003102991:2-583(+) ; ND
ND ; NW_003103553:311-889(-) ; ND
ND ; NW_003102855:307-885(-) ; ND
ND ; NW_003102838:495-1073(-) ; ND
ND ; NW_003102777:339-917(+) ; ND
ND ; NW_003102771:383-961(+) ; ND
ND ; NW_003102384:982-1557(+) ; ND
ND ; NW_003102373:344-922(+) ; ND
ND ; NW_003102280:945-1523(+) ; ND
ND ; NW_003102202:99-677(+) ; ND
ND ; NW_003102127:301-879(-) ; ND
ND ; NW_003102088:1535-2113(+) ; ND
ND ; NW_001849444:88202-88777(+) ; ND
ND ; NW_003103568:343-918(-) ; ND
ND ; NW_003103383:504-1079(+) ; ND
ND ; NW_003102592:2-577(+) ; ND
ND ; NW_003102412:827-1402(-) ; ND
ND ; NW_003102370:992-1567(-) ; ND
ND ; NW_003102152:1616-2188(+) ; ND
ND ; NW_003103728:2-574(+) ; ND
ND ; NW_003103420:2-574(+) ; ND
ND ; NW_003103068:607-1179(-) ; ND
ND ; NW_003102742:3-572(-) ; ND
ND ; NW_003102139:7-579(-) ; ND
ND ; NW_003103238:15-584(-) ; ND
ND ; NW_003103191:581-1150(-) ; ND
ND ; NW_003103058:609-1178(-) ; ND
ND ; NW_003102802:13-582(+) ; ND
ND ; NW_003102437:2-571(+) ; ND
ND ; NW_003102266:772-1341(+) ; ND
ND ; NW_003103097:1-564(-) ; ND
ND ; NW_003102643:734-1300(-) ; ND
ND ; NW_003103206:15-578(-) ; ND
ND ; NW_003102568:338-901(+) ; ND
ND ; NW_003102491:319-882(-) ; ND
ND ; NW_003102318:1-564(+) ; ND
ND ; NW_003102128:1904-2467(-) ; ND
ND ; NW_003103651:269-826(+) ; ND
ND ; NW_003103348:4-564(-) ; ND
ND ; NW_003102967:381-938(+) ; ND
ND ; NW_003102947:591-1148(+) ; ND
ND ; NW_003102823:676-1233(-) ; ND
ND ; NW_003102664:525-1082(+) ; ND
ND ; NW_003102183:3-560(+) ; ND
ND ; NW_003102168:1558-2115(+) ; ND
ND ; NW_003102946:8-562(-) ; ND
ND ; NW_003102941:212-766(+) ; ND
ND ; NW_003102746:3-554(-) ; ND
ND ; NW_003102712:451-1005(+) ; ND
ND ; NW_003102451:131-685(-) ; ND
ND ; NW_003102425:1-555(+) ; ND
ND ; NW_003103235:2-553(+) ; ND
ND ; NW_003103207:2-553(+) ; ND
ND ; NW_003103124:614-1165(-) ; ND
ND ; NW_003102480:868-1419(-) ; ND
ND ; NW_003102363:1-549(-) ; ND
ND ; NW_003103752:47-595(-) ; ND
ND ; NW_003103302:120-668(+) ; ND
ND ; NW_003103211:540-1088(+) ; ND
ND ; NW_003102749:1-546(-) ; ND
ND ; NW_003102387:538-1086(-) ; ND
ND ; NW_003102201:1413-1958(+) ; ND
ND ; NW_003102071:1-546(-) ; ND
ND ; NW_003103040:3-548(+) ; ND
ND ; NW_003102951:2-547(+) ; ND
ND ; NW_003102071:31898-32443(-) ; ND
